PROSPECTID,Total_TL,Tot_Closed_TL,Tot_Active_TL,Total_TL_opened_L6M,Tot_TL_closed_L6M,pct_tl_open_L6M,pct_tl_closed_L6M,pct_active_tl,pct_closed_tl,Total_TL_opened_L12M,Tot_TL_closed_L12M,pct_tl_open_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,Auto_TL,CC_TL,Consumer_TL,Gold_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL
28079,6,0,6,5,0,0.833,0,1,0,5,0,0.833,0,5,0,0,1,1,0,0,1,5,4,15,2
28080,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,36,36
28081,4,3,1,0,1,0,0.25,0.25,0.75,0,1,0,0.25,0,0,0,1,2,0,0,3,1,1,94,13
28082,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15,15
28083,15,12,3,1,0,0.067,0,0.2,0.8,2,1,0.133,0.067,0,0,0,1,13,0,0,13,2,1,125,5
28084,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,15
28085,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,13
28086,5,1,4,1,0,0.2,0,0.8,0.2,1,0,0.2,0,0,0,0,5,0,0,0,0,5,0,31,6
28087,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,138,13
28088,14,10,4,0,5,0,0.357,0.286,0.714,1,7,0.071,0.5,0,2,0,7,0,0,0,2,12,5,31,11
28089,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,22
28090,3,1,2,1,0,0.333,0,0.667,0.333,1,0,0.333,0,0,0,1,0,0,0,0,0,3,2,42,3
28091,12,7,5,1,2,0.083,0.167,0.417,0.583,3,4,0.25,0.333,0,2,0,6,0,0,1,2,10,3,53,6
28092,5,1,4,0,0,0,0,0.8,0.2,1,0,0.2,0,0,0,0,0,0,0,0,0,5,5,53,7
28093,2,1,1,0,0,0,0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,14,7
28094,3,0,3,2,0,0.667,0,1,0,3,0,1,0,1,1,0,0,0,0,0,3,0,2,8,2
28095,2,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,2,1,10,9
28096,2,0,2,1,0,0.5,0,1,0,2,0,1,0,1,0,0,0,0,1,1,1,1,0,11,2
28097,4,1,3,1,0,0.25,0,0.75,0.25,3,1,0.75,0.25,1,2,1,0,1,0,0,3,1,0,30,6
28098,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7,7
28099,7,5,2,0,1,0,0.143,0.286,0.714,3,2,0.429,0.286,1,1,0,0,4,0,0,7,0,2,76,8
28100,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,116,116
28101,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,24,24
28102,7,3,4,2,0,0.286,0,0.571,0.429,4,0,0.571,0,2,1,0,3,3,0,0,4,3,0,28,3
28103,3,1,2,0,0,0,0,0.667,0.333,0,0,0,0,2,0,0,0,0,0,0,2,1,3,53,13
28104,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,54,54
28105,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19,19
28106,3,2,1,0,0,0,0,0.333,0.667,0,0,0,0,0,1,1,0,0,0,1,1,2,0,134,25
28107,9,8,1,0,0,0,0,0.111,0.889,1,1,0.111,0.111,0,0,0,2,6,0,0,6,3,1,90,8
28108,3,1,2,1,0,0.333,0,0.667,0.333,2,0,0.667,0,0,1,0,2,0,0,0,1,2,0,54,5
28109,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,14
28110,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5,5
28111,7,5,2,1,1,0.143,0.143,0.286,0.714,1,1,0.143,0.143,0,0,0,0,6,0,0,7,0,1,50,3
28112,7,5,2,1,0,0.143,0,0.286,0.714,2,2,0.286,0.286,0,1,0,2,0,0,3,1,6,1,48,6
28113,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,8,8
28114,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,23,23
28115,3,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,2,1,0,134,17
28116,11,7,4,0,0,0,0,0.364,0.636,3,2,0.273,0.182,1,0,0,0,2,0,0,9,2,9,61,8
28117,5,3,2,0,0,0,0,0.4,0.6,1,1,0.2,0.2,0,0,0,0,1,0,4,1,4,0,116,9
28118,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,4,4
28119,2,0,2,1,0,0.5,0,1,0,1,0,0.5,0,0,0,0,1,0,0,1,0,2,0,28,4
28120,4,1,3,0,0,0,0,0.75,0.25,1,0,0.25,0,0,0,0,3,0,0,1,0,4,0,26,7
28121,4,3,1,1,0,0.25,0,0.25,0.75,1,0,0.25,0,1,0,0,0,3,0,0,4,0,1,46,3
28122,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,11,11
28123,8,6,2,3,1,0.375,0.125,0.25,0.75,3,1,0.375,0.125,2,0,0,0,8,0,0,8,0,0,58,1
28124,16,7,9,3,0,0.188,0,0.562,0.438,5,0,0.312,0,2,0,0,0,15,0,0,15,1,1,56,2
28125,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5,5
28126,2,1,1,0,0,0,0,0.5,0.5,1,1,0.5,0.5,1,0,0,0,2,0,0,2,0,0,13,8
28127,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,115,115
28128,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,86,86
28129,8,3,5,1,2,0.125,0.25,0.625,0.375,4,3,0.5,0.375,2,1,0,3,4,0,0,5,3,0,34,2
28130,2,0,2,1,0,0.5,0,1,0,2,0,1,0,0,1,1,0,0,0,0,1,1,0,6,6
28131,5,1,4,1,0,0.2,0,0.8,0.2,2,0,0.4,0,0,1,0,0,2,0,0,5,0,2,43,1
28132,10,6,4,2,2,0.2,0.2,0.4,0.6,3,2,0.3,0.2,2,0,0,0,5,0,0,10,0,5,91,2
28133,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,131,131
28134,2,2,0,0,1,0,0.5,0,1,1,2,0.5,1,0,0,0,0,2,0,0,2,0,0,13,12
28135,27,21,6,3,1,0.111,0.037,0.222,0.778,5,3,0.185,0.111,2,2,0,1,0,0,0,25,2,24,100,5
28136,18,14,4,2,2,0.111,0.111,0.222,0.778,3,3,0.167,0.167,2,3,0,0,8,0,0,18,0,7,183,2
28137,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25,25
28138,2,2,0,0,2,0,1,0,1,1,2,0.5,1,0,0,0,2,0,0,0,0,2,0,20,12
28139,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,11,11
28140,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,80,80
28141,7,3,4,2,0,0.286,0,0.571,0.429,3,0,0.429,0,1,0,0,3,1,0,0,1,6,3,104,5
28142,7,3,4,1,0,0.143,0,0.571,0.429,2,0,0.286,0,0,0,0,0,0,0,1,5,2,6,77,5
28143,2,1,1,0,0,0,0,0.5,0.5,1,1,0.5,0.5,0,0,0,0,0,0,0,2,0,2,31,11
28144,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,20,20
28145,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,16,16
28146,3,1,2,0,1,0,0.333,0.667,0.333,2,1,0.667,0.333,0,0,0,2,0,0,1,0,3,0,13,6
28147,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,0,0,0,2,0,0,1,0,3,0,18,4
28148,4,3,1,0,1,0,0.25,0.25,0.75,1,1,0.25,0.25,0,0,0,3,0,1,0,1,3,0,194,10
28149,2,0,2,1,0,0.5,0,1,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0,11,5
28150,4,2,2,1,0,0.25,0,0.5,0.5,2,0,0.5,0,0,1,0,0,0,0,0,4,0,3,49,4
28151,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,6,6
28152,8,6,2,0,0,0,0,0.25,0.75,0,0,0,0,0,1,1,0,4,0,0,5,3,2,84,14
28153,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5,5
28154,4,2,2,0,1,0,0.25,0.5,0.5,1,1,0.25,0.25,0,0,0,0,2,0,1,3,1,1,44,11
28155,5,2,3,0,1,0,0.2,0.6,0.4,3,1,0.6,0.2,1,1,0,1,0,0,1,2,3,2,37,7
28156,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,36,36
28157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,65,65
28158,2,0,2,0,0,0,0,1,0,2,0,1,0,1,0,0,2,0,0,0,0,2,0,10,6
28159,2,1,1,2,1,1,0.5,0.5,0.5,2,1,1,0.5,0,0,0,0,0,0,1,0,2,1,4,3
28160,6,1,5,2,0,0.333,0,0.833,0.167,5,0,0.833,0,2,0,0,4,1,0,0,1,5,1,25,3
28161,5,4,1,0,0,0,0,0.2,0.8,0,0,0,0,0,0,0,0,2,0,3,2,3,0,115,21
28162,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,68,55
28163,5,2,3,2,2,0.4,0.4,0.6,0.4,4,2,0.8,0.4,1,0,0,5,0,0,0,0,5,0,18,3
28164,4,0,4,4,0,1,0,1,0,4,0,1,0,1,0,0,3,0,0,0,0,4,1,6,4
28165,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,11,11
28166,2,1,1,0,0,0,0,0.5,0.5,1,1,0.5,0.5,1,2,0,0,0,0,0,2,0,0,17,11
28167,5,0,5,0,0,0,0,1,0,4,0,0.8,0,0,0,1,2,1,0,0,1,4,1,37,7
28168,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,9,9
28169,2,1,1,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,83,26
28170,2,1,1,0,1,0,0.5,0.5,0.5,1,1,0.5,0.5,0,1,0,0,0,0,0,1,1,1,18,10
28171,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,3,3
28172,5,2,3,1,1,0.2,0.2,0.6,0.4,1,1,0.2,0.2,1,1,0,2,0,0,2,1,4,0,22,5
28173,2,1,1,0,1,0,0.5,0.5,0.5,0,1,0,0.5,0,1,0,0,0,0,0,1,1,1,137,27
28174,5,2,3,1,0,0.2,0,0.6,0.4,3,0,0.6,0,1,0,1,2,2,0,0,2,3,0,37,3
28175,4,1,3,0,0,0,0,0.75,0.25,0,0,0,0,0,0,0,0,1,0,0,4,0,3,76,38
28176,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,5,5
28177,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,15,15
28178,2,0,2,1,0,0.5,0,1,0,2,0,1,0,1,0,0,2,0,0,0,0,2,0,8,2
28179,2,1,1,0,0,0,0,0.5,0.5,1,1,0.5,0.5,0,0,0,2,0,0,0,0,2,0,15,7
28180,8,5,3,0,0,0,0,0.375,0.625,1,1,0.125,0.125,1,0,0,0,0,0,0,7,1,8,116,11
28181,2,1,1,0,0,0,0,0.5,0.5,1,0,0.5,0,1,1,0,0,1,0,0,2,0,0,47,11
28182,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,10,10
28183,10,9,1,0,2,0,0.2,0.1,0.9,3,5,0.3,0.5,1,0,0,1,3,0,0,8,2,6,36,7
28184,7,5,2,1,0,0.143,0,0.286,0.714,1,0,0.143,0,0,1,0,0,5,0,0,7,0,1,91,4
28185,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,19,19
28186,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,22,22
28187,8,6,2,1,1,0.125,0.125,0.25,0.75,2,1,0.25,0.125,1,2,0,2,0,0,4,2,6,0,145,4
28188,2,0,2,0,0,0,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,2,1,9,9
28189,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,79,33
28190,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,73,73
28191,26,25,1,0,2,0,0.077,0.038,0.962,2,3,0.077,0.115,1,0,0,0,24,0,0,25,1,2,139,10
28192,5,3,2,0,0,0,0,0.4,0.6,1,0,0.2,0,1,0,0,1,4,0,0,4,1,0,45,9
28193,6,3,3,2,1,0.333,0.167,0.5,0.5,3,2,0.5,0.333,0,0,0,1,1,0,0,5,1,4,66,2
28194,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,14
28195,56,51,5,0,0,0,0,0.089,0.911,1,1,0.018,0.018,1,1,0,0,55,0,0,56,0,0,60,11
28196,6,2,4,0,0,0,0,0.667,0.333,3,1,0.5,0.167,2,0,0,1,1,0,0,3,3,4,22,9
28197,18,14,4,0,0,0,0,0.222,0.778,0,0,0,0,0,0,0,0,7,0,0,7,11,11,85,14
28198,4,1,3,1,1,0.25,0.25,0.75,0.25,4,1,1,0.25,1,0,0,3,0,0,0,0,4,1,11,4
28199,4,2,2,1,1,0.25,0.25,0.5,0.5,1,1,0.25,0.25,1,0,0,0,3,0,0,3,1,1,49,3
28200,5,1,4,1,0,0.2,0,0.8,0.2,1,1,0.2,0.2,0,1,0,2,0,0,0,2,3,2,56,4
28201,2,1,1,0,0,0,0,0.5,0.5,1,0,0.5,0,0,1,0,1,0,0,0,1,1,0,31,10
28202,2,0,2,2,0,1,0,1,0,2,0,1,0,1,0,0,2,0,0,0,0,2,0,3,2
28203,5,1,4,3,0,0.6,0,0.8,0.2,4,0,0.8,0,0,1,0,3,0,0,0,1,4,1,37,2
28204,2,0,2,0,0,0,0,1,0,1,0,0.5,0,2,0,0,0,0,0,0,1,1,2,7,7
28205,4,1,3,1,1,0.25,0.25,0.75,0.25,1,1,0.25,0.25,0,1,0,2,0,0,0,1,3,1,77,3
28206,2,0,2,1,0,0.5,0,1,0,2,0,1,0,0,0,0,1,0,1,0,1,1,0,8,6
28207,8,5,3,1,1,0.125,0.125,0.375,0.625,3,3,0.375,0.375,0,0,0,0,1,0,0,8,0,7,66,3
28208,9,6,3,0,0,0,0,0.333,0.667,1,0,0.111,0,3,1,0,0,0,0,0,8,1,8,160,9
28209,2,0,2,0,0,0,0,1,0,1,0,0.5,0,0,1,0,1,0,0,0,1,1,0,18,8
28210,4,2,2,2,1,0.5,0.25,0.5,0.5,2,1,0.5,0.25,1,2,0,1,1,0,0,3,1,0,31,3
28211,2,0,2,1,0,0.5,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,2,0,7,3
28212,3,1,2,1,0,0.333,0,0.667,0.333,2,1,0.667,0.333,1,0,0,1,0,0,0,2,1,2,24,4
28213,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,9,9
28214,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,33,33
28215,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,9,9
28216,3,0,3,0,0,0,0,1,0,2,0,0.667,0,0,0,0,3,0,0,0,0,3,0,20,10
28217,3,1,2,1,0,0.333,0,0.667,0.333,2,0,0.667,0,0,0,0,2,0,0,0,0,3,1,31,6
28218,15,7,8,2,0,0.133,0,0.533,0.467,6,1,0.4,0.067,6,1,0,2,6,0,0,12,3,6,58,3
28219,7,2,5,0,0,0,0,0.714,0.286,0,0,0,0,0,2,3,0,0,0,2,2,5,0,78,14
28220,5,0,5,1,0,0.2,0,1,0,2,0,0.4,0,1,1,0,1,2,0,0,3,2,1,21,6
28221,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,20
28222,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,14,14
28223,2,0,2,2,0,1,0,1,0,2,0,1,0,2,0,0,1,0,0,0,0,2,1,2,2
28224,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,78,23
28225,8,4,4,0,2,0,0.25,0.5,0.5,5,2,0.625,0.25,0,0,0,7,0,0,0,0,8,1,25,6
28226,3,1,2,0,0,0,0,0.667,0.333,1,0,0.333,0,1,2,1,0,0,0,0,2,1,0,139,6
28227,3,1,2,0,0,0,0,0.667,0.333,0,0,0,0,1,0,0,0,0,0,3,0,3,0,41,15
28228,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,8,8
28229,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,101,50
28230,7,7,0,0,0,0,0,0,1,0,1,0,0.143,0,3,0,0,0,0,0,7,0,4,84,15
28231,3,1,2,0,0,0,0,0.667,0.333,1,0,0.333,0,0,2,0,0,0,0,0,2,1,1,74,11
28232,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,164,164
28233,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7,7
28234,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,23,13
28235,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,44,44
28236,4,1,3,0,1,0,0.25,0.75,0.25,1,1,0.25,0.25,0,2,0,1,0,0,1,2,2,0,51,11
28237,2,2,0,0,0,0,0,0,1,0,1,0,0.5,0,2,0,0,0,0,0,2,0,0,101,40
28238,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,6,6
28239,2,1,1,1,0,0.5,0,0.5,0.5,1,0,0.5,0,0,0,1,0,1,0,0,1,1,0,57,4
28240,24,16,8,4,1,0.167,0.042,0.333,0.667,6,3,0.25,0.125,8,1,0,0,10,1,0,24,0,12,91,2
28241,3,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,65,26
28242,6,2,4,5,2,0.833,0.333,0.667,0.333,6,2,1,0.333,1,0,0,1,0,0,0,0,6,5,8,2
28243,6,0,6,4,0,0.667,0,1,0,6,0,1,0,3,0,0,5,0,0,0,0,6,1,9,1
28244,2,2,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0,2,0,0,2,0,0,29,18
28245,3,1,2,1,1,0.333,0.333,0.667,0.333,2,1,0.667,0.333,0,0,0,3,0,0,0,0,3,0,14,6
28246,4,1,3,1,1,0.25,0.25,0.75,0.25,3,1,0.75,0.25,0,0,0,4,0,0,0,0,4,0,19,4
28247,6,3,3,1,1,0.167,0.167,0.5,0.5,1,1,0.167,0.167,2,0,1,0,0,1,4,1,5,0,141,3
28248,3,1,2,2,0,0.667,0,0.667,0.333,2,1,0.667,0.333,0,0,0,3,0,0,0,0,3,0,13,3
28249,7,2,5,1,0,0.143,0,0.714,0.286,5,1,0.714,0.143,1,1,1,0,5,0,0,6,1,0,31,5
28250,6,4,2,0,1,0,0.167,0.333,0.667,0,1,0,0.167,0,0,0,6,0,0,0,0,6,0,65,13
28251,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,20,20
28252,3,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,83,57
28253,3,0,3,2,0,0.667,0,1,0,3,0,1,0,1,0,0,2,0,0,0,0,3,1,11,2
28254,3,1,2,0,0,0,0,0.667,0.333,0,0,0,0,0,1,0,2,0,0,0,1,2,0,94,28
28255,4,1,3,0,0,0,0,0.75,0.25,0,0,0,0,1,1,1,0,1,0,0,3,1,1,19,16
28256,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,88,88
28257,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,45,41
28258,3,0,3,2,0,0.667,0,1,0,3,0,1,0,2,0,0,2,0,0,0,0,3,1,11,3
28259,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,43,43
28260,14,10,4,2,1,0.143,0.071,0.286,0.714,3,2,0.214,0.143,0,3,0,10,0,0,0,3,11,1,89,4
28261,3,2,1,1,0,0.333,0,0.333,0.667,1,0,0.333,0,1,1,0,2,0,0,0,1,2,0,87,1
28262,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,2,2
28263,4,1,3,1,0,0.25,0,0.75,0.25,1,0,0.25,0,1,0,0,4,0,0,0,0,4,0,34,1
28264,4,4,0,0,2,0,0.5,0,1,0,2,0,0.5,0,1,0,0,0,0,0,4,0,3,30,14
28265,2,0,2,1,0,0.5,0,1,0,1,0,0.5,0,0,1,0,0,0,0,0,1,1,1,41,6
28266,3,0,3,1,0,0.333,0,1,0,3,0,1,0,1,1,0,0,2,0,0,3,0,0,12,3
28267,8,1,7,3,1,0.375,0.125,0.875,0.125,8,1,1,0.125,1,0,0,7,0,0,0,0,8,1,8,2
28268,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,157,157
28269,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,11,11
28270,12,10,2,1,0,0.083,0,0.167,0.833,1,1,0.083,0.083,0,0,0,0,11,0,0,12,0,1,62,5
28271,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,26,26
28272,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,8,8
28273,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,7,7
28274,4,2,2,3,2,0.75,0.5,0.5,0.5,4,2,1,0.5,0,0,0,2,0,0,1,1,3,1,9,3
28275,9,8,1,1,1,0.111,0.111,0.111,0.889,2,1,0.222,0.111,1,1,2,0,0,0,6,1,8,0,156,2
28276,5,1,4,3,0,0.6,0,0.8,0.2,4,1,0.8,0.2,0,2,0,3,0,0,0,2,3,0,41,4
28277,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3,3
28278,3,2,1,1,0,0.333,0,0.333,0.667,1,1,0.333,0.333,0,0,0,2,0,0,1,0,3,0,22,5
28279,7,2,5,1,0,0.143,0,0.714,0.286,2,0,0.286,0,1,0,3,0,2,0,2,2,5,0,32,2
28280,3,1,2,1,0,0.333,0,0.667,0.333,2,1,0.667,0.333,0,0,1,0,0,0,0,2,1,2,20,5
28281,2,0,2,1,0,0.5,0,1,0,1,0,0.5,0,0,0,2,0,0,0,0,0,2,0,16,4
28282,6,2,4,2,1,0.333,0.167,0.667,0.333,4,1,0.667,0.167,0,1,0,2,0,0,1,1,5,2,44,4
28283,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,7,7
28284,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,38,38
28285,3,1,2,2,0,0.667,0,0.667,0.333,2,1,0.667,0.333,2,1,0,1,0,0,1,1,2,0,16,3
28286,8,3,5,3,0,0.375,0,0.625,0.375,7,3,0.875,0.375,4,0,0,2,5,0,0,6,2,1,12,2
28287,3,0,3,1,0,0.333,0,1,0,1,0,0.333,0,0,0,0,1,0,0,0,2,1,2,19,5
28288,2,0,2,1,0,0.5,0,1,0,2,0,1,0,0,0,0,2,0,0,0,0,2,0,7,5
28289,7,7,0,0,1,0,0.143,0,1,1,1,0.143,0.143,0,0,0,1,5,1,0,6,1,0,267,12
28290,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,20
28291,10,5,5,3,1,0.3,0.1,0.5,0.5,6,4,0.6,0.4,0,0,1,6,0,0,1,0,10,2,27,4
28292,2,1,1,0,0,0,0,0.5,0.5,0,0,0,0,0,2,0,0,0,0,0,2,0,0,54,13
28293,6,2,4,1,0,0.167,0,0.667,0.333,3,0,0.5,0,1,3,1,1,0,0,1,3,3,0,99,3
28294,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26,26
28295,4,1,3,0,1,0,0.25,0.75,0.25,1,1,0.25,0.25,0,2,0,0,0,0,0,3,1,2,77,10
28296,15,13,2,1,2,0.067,0.133,0.133,0.867,1,3,0.067,0.2,0,0,0,0,5,2,1,14,1,7,142,4
28297,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,22,17
28298,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,93,93
28299,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,7,7
28300,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,9,9
28301,14,12,2,1,1,0.071,0.071,0.143,0.857,1,1,0.071,0.071,1,0,0,1,10,0,0,13,1,3,88,4
28302,3,2,1,0,0,0,0,0.333,0.667,0,0,0,0,0,1,0,0,2,0,0,3,0,0,75,17
28303,6,5,1,1,1,0.167,0.167,0.167,0.833,1,2,0.167,0.333,0,0,0,0,6,0,0,6,0,0,57,4
28304,3,2,1,0,0,0,0,0.333,0.667,0,0,0,0,0,1,1,1,0,0,0,1,2,0,114,16
28305,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6,6
28306,6,2,4,0,0,0,0,0.667,0.333,4,1,0.667,0.167,0,0,0,6,0,0,0,0,6,0,23,7
28307,2,1,1,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,0,0,0,1,1,1,0,62,35
28308,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,36,23
28309,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13,13
28310,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,173,173
28311,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,55,54
28312,4,2,2,2,1,0.5,0.25,0.5,0.5,2,1,0.5,0.25,1,0,1,2,0,0,0,0,4,1,54,6
28313,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,3,3
28314,6,5,1,0,0,0,0,0.167,0.833,1,4,0.167,0.667,0,0,0,0,0,0,0,5,1,6,51,9
28315,12,8,4,0,0,0,0,0.333,0.667,0,1,0,0.083,1,2,1,3,5,0,0,7,5,1,159,19
